"date","Temperature_in_degree_celsius","Precipitation_in_mm","Humidity_percent","Solar_radiation_kWh_m2"
2022-05-24,24.74,0.69,69.04,16.94
2022-05-25,24.8,0.2,71.36,16.09
2022-05-26,24.61,0.05,70.68,17.31
2022-05-27,24.13,0.03,70.32,17.36
2022-05-28,23.77,0.74,78.75,14.07
2022-05-29,23.43,0.27,69.56,15.24
2022-05-30,23.25,0.21,67.52,14.82
2022-05-31,24.07,0.44,66.26,16.08
2022-06-01,24.38,0.06,63.51,15.06
2022-06-02,24.44,0.22,66.77,16.61
2022-06-03,24.21,0.33,67.32,16.61
2022-06-04,23.96,0.59,73.54,14.92
2022-06-05,24.37,0.23,66.84,13.11
2022-06-06,24.03,0.18,72.2,14.45
2022-06-07,23.58,1.51,77.26,11
2022-06-08,23.62,1.21,75.94,15.14
2022-06-09,22.8,1.2,77.65,12.8
2022-06-10,23.3,0.79,73.88,12.25
2022-06-11,23.33,4.66,77.52,12.93
2022-06-12,23.2,6.75,81.12,7.51
2022-06-13,23.56,0.51,72.2,13.35
2022-06-14,23.53,0.13,65.99,13.82
2022-06-15,23.67,0.25,72.63,12.92
2022-06-16,23.74,0.2,70.67,15.7
2022-06-17,23.74,0.01,68.68,15.82
2022-06-18,23.75,0.16,66.41,15.6
2022-06-19,22.95,1.98,75.17,13.81
2022-06-20,22.27,2.1,74.99,14.55
2022-06-21,22.07,0.11,65.37,15.86
2022-06-22,22.57,0.34,67.06,14.62
2022-06-23,22.2,1.95,71.73,11.32
2022-06-24,21.89,0.15,65.69,14.05
2022-06-25,21.43,0.51,68.89,11.22
2022-06-26,21.78,0.65,68.03,11.59
2022-06-27,21.8,2.16,70.9,16.11
2022-06-28,21.86,1.12,68.42,13.52
2022-06-29,21.86,0.09,63.83,14.1
2022-06-30,22.16,0.56,67.32,13.11
2022-07-01,22.42,0.18,68.92,12.6
2022-07-02,22.29,0.82,67.12,12.59
2022-07-03,22.84,0.6,69.13,13.44
2022-07-04,22.37,0.42,67.81,12.56
2022-07-05,22.18,0.54,70.38,13.76
2022-07-06,21.59,1.24,70.67,10.27
2022-07-07,21.93,2.34,70.78,12.76
2022-07-08,22.23,0.26,65.19,15.16
2022-07-09,22.01,0.22,66.39,13.55
2022-07-10,22.08,0.25,64.28,14.23
2022-07-11,22.65,0.91,68.11,14.25
2022-07-12,22.6,0.29,65.53,15.29
2022-07-13,22.19,0.56,67.5,15.11
2022-07-14,22.05,1.62,71.94,14.98
2022-07-15,21.98,1.12,74.16,15.43
2022-07-16,21.98,0.67,73.7,16.94
2022-07-17,21.79,1.96,73.02,12.27
2022-07-18,21.69,0.92,69.74,13.31
2022-07-19,21.84,0.17,64.44,15.11
2022-07-20,21.73,0.06,61.71,14.47
2022-07-21,22.02,0.45,68.12,15.56
2022-07-22,22.13,0.81,74.1,12.96
2022-07-23,22.05,0.73,75.49,15.62
2022-07-24,21.79,0.47,73.39,15.93
2022-07-25,21.62,0.22,73.97,15.73
2022-07-26,21.68,0.24,78.4,16.13
2022-07-27,22.05,0.3,76.87,17.38
2022-07-28,22.01,0.28,77.09,17.13
2022-07-29,21.83,0.12,72.28,17.02
2022-07-30,21.91,0.9,70.47,14.61
2022-07-31,22.32,1.27,70.2,14.02
2022-08-01,22.43,0.96,71.82,14.29
2022-08-02,22.01,0.1,71.23,18.06
2022-08-03,21.33,0.55,74.55,17.22
2022-08-04,21.62,0.21,73.83,18.51
2022-08-05,21.92,0.19,71.19,17.01
2022-08-06,22.06,0.14,70.07,16.82
2022-08-07,22.08,0.23,75.01,17.56
2022-08-08,22.03,0.13,73.55,19.07
2022-08-09,21.38,1.52,78.32,17.39
2022-08-10,20.91,1.12,70.25,16.06
2022-08-11,21.47,0.67,67.52,15.75
2022-08-12,21.73,0.48,68.42,16.41
2022-08-13,21.7,0.25,66.73,15.91
2022-08-14,21.75,0.25,67.21,14.8
2022-08-15,22.05,0.67,72.11,15.08
2022-08-16,22,0.53,75.65,19.21
2022-08-17,22.16,0.85,77.66,16.64
2022-08-18,22.01,0.44,77.11,17.79
2022-08-19,21.97,0.13,74.36,17.77
2022-08-20,22.13,0.45,76.69,17.44
2022-08-21,22.73,0.07,67.01,18.62
2022-08-22,22.13,0.42,74.52,15.66
2022-08-23,22.35,0.34,70.21,19.94
2022-08-24,22.55,0.09,63.74,14.32
2022-08-25,22.14,0.1,67.06,18.35
2022-08-26,21.87,0.23,70.39,20.23
2022-08-27,22.14,0.41,77.09,19.46
2022-08-28,22.54,1.13,82.02,16.62
2022-08-29,22.54,1.39,77.25,16.6
2022-08-30,22.27,0.04,71.06,22.09
2022-08-31,22.2,0.05,72.27,22.34
2022-09-01,22.05,0.57,73.32,19.48
2022-09-02,21.55,0.04,71.3,20.96
2022-09-03,21.77,0.45,73.54,18.03
2022-09-04,22.4,0.92,76.32,17.43
2022-09-05,22.14,0.37,74.47,17.83
2022-09-06,21.63,0.26,68.97,18.29
2022-09-07,22.28,0.12,67.69,21.36
2022-09-08,21.89,0.33,69.42,20.17
2022-09-09,21.89,0.94,72.61,20.46
2022-09-10,22.1,0.9,67.41,19.3
2022-09-11,22.1,1.03,70.49,21.42
2022-09-12,21.7,1.82,72.74,22.47
2022-09-13,21.89,0.42,72.7,19.73
2022-09-14,22.44,0.05,72.06,22.42
2022-09-15,22.27,0.07,72.76,22.65
2022-09-16,22.01,0.44,75.32,21.88
2022-09-17,22.42,0.59,74.54,22.49
2022-09-18,22.65,0.44,73.41,18.39
2022-09-19,22.59,0.24,71.72,21.04
2022-09-20,22.37,0.58,74.09,19.19
2022-09-21,22.67,0.25,74.99,23.02
2022-09-22,22.68,0.73,78.1,21.79
2022-09-23,22.4,0.73,76.13,23.56
2022-09-24,22.48,0.24,70.6,22.47
2022-09-25,22.47,0.24,71.77,24.55
2022-09-26,22.55,0.38,71.79,24.23
2022-09-27,22.7,0.39,65.98,23.34
2022-09-28,22.76,0.24,66.73,17.55
2022-09-29,22.2,1.04,67.14,24.22
2022-09-30,22.28,0.7,71.65,24.14
2022-10-01,21.79,1.4,71.96,22.43
2022-10-02,22.02,1.7,70.75,20.51
2022-10-03,22.2,0.16,72.3,19.63
2022-10-04,22.91,0.02,73.92,23.28
2022-10-05,22.7,0.02,72.56,25.02
2022-10-06,22.71,0.03,73.02,24.3
2022-10-07,22.57,0.03,70.49,25.38
2022-10-08,22.52,0.09,70.93,25.37
2022-10-09,22.68,0.04,65.59,23.43
2022-10-10,22.93,0.1,68.32,24.49
2022-10-11,22.69,0.08,67.11,25.97
2022-10-12,22.73,0.08,68.27,25.1
2022-10-13,22.55,0.04,70.47,26.44
2022-10-14,22.66,0.06,67.97,24.72
2022-10-15,22.58,0.04,69.05,24.6
2022-10-16,22.53,0.39,73.17,23.19
2022-10-17,22.53,0.43,74.93,20.54
2022-10-18,22.17,0.03,73.18,27.2
2022-10-19,22.48,0.07,71.73,25.02
2022-10-20,22.47,0.26,71.79,22.82
2022-10-21,23.19,1.2,77.78,23.02
2022-10-22,23.7,0.46,74.76,24.27
2022-10-23,23.66,0.15,73.25,24.22
2022-10-24,23.53,0.64,73.68,17.91
2022-10-25,23.52,0.11,69.5,26.38
2022-10-26,23.69,0.44,72.89,21.08
2022-10-27,23.92,0.33,71.15,22.28
2022-10-28,23.99,0.76,70.41,25.2
2022-10-29,24.1,0.69,70.98,25.84
2022-10-30,23.76,0.61,74.52,21.77
2022-10-31,23.59,0.91,74.78,22.95
2022-11-01,23.6,1.31,74.73,27.82
2022-11-02,23.88,0.49,74.79,25.56
2022-11-03,23.96,0.14,74.17,27.9
2022-11-04,24.65,0.48,73.62,26.2
2022-11-05,24.72,0.84,75.76,19.38
2022-11-06,24.8,0.06,70.59,26.1
2022-11-07,24.45,0.02,72.58,27.14
2022-11-08,24.08,0.01,72.62,28.14
2022-11-09,23.95,0.05,73.24,28.62
2022-11-10,23.81,0.04,74.4,28.93
2022-11-11,24.01,0.02,74.64,28.37
2022-11-12,23.93,0.04,66.78,30.11
2022-11-13,24.43,0.03,65.33,28.41
2022-11-14,23.44,2.87,75.23,18.39
2022-11-15,23.67,0.01,61.58,29.07
2022-11-16,24.16,0.01,55.84,26.74
2022-11-17,24.06,0,52.54,28.54
2022-11-18,24.2,0,56.89,29.39
2022-11-19,24.13,0,66.38,27.45
2022-11-20,24.73,0,68.14,27.28
2022-11-21,25.09,0.01,69.26,28.3
2022-11-22,25.82,0.01,68.39,28.92
2022-11-23,25.65,0.1,74.7,28.34
2022-11-24,25.01,0.12,75.09,28.5
2022-11-25,25.16,0.16,72.9,27.75
2022-11-26,25.24,0.05,69.18,26.62
2022-11-27,25.19,0.06,65.97,28.25
2022-11-28,25.14,0.06,70.16,27.37
2022-11-29,25.51,0.37,72.09,24.94
2022-11-30,25.52,0.07,68.5,30.5
2022-12-01,25.32,0.1,69.87,26.6
2022-12-02,25.26,0.08,69.04,21.56
2022-12-03,25.09,0.02,69.52,27.38
2022-12-04,25.88,0.02,70.39,26.34
2022-12-05,25.52,0.06,74.29,29.06
2022-12-06,25.94,0.7,75.96,26.92
2022-12-07,26.18,0.82,76.69,24.54
2022-12-08,25.97,2.92,77.7,26.65
2022-12-09,25.68,5.72,79.84,17.31
2022-12-10,25.47,3.98,79.15,17.98
2022-12-11,25.42,1.03,77.41,26.36
2022-12-12,25.38,0.66,76.44,29.08
2022-12-13,25.63,0.47,72.86,28.86
2022-12-14,25.83,1,75.43,26.72
2022-12-15,25.69,0.42,76.02,17.11
2022-12-16,25.52,0.06,70.79,29.18
2022-12-17,25.45,0.32,73.61,25.1
2022-12-18,25.45,0.07,74.23,27.6
2022-12-19,25.74,0.5,72.45,30
2022-12-20,25.82,0.12,69.29,27
2022-12-21,25.94,0.08,68.42,27.29
2022-12-22,26.17,0.08,65.73,29.09
2022-12-23,26.31,0.01,68.27,29.07
2022-12-24,26.49,0.28,70.4,29.52
2022-12-25,26.52,0.26,72.84,28.73
2022-12-26,26.27,0.39,72.33,26.62
2022-12-27,26.19,0.07,72.46,27.59
2022-12-28,26.27,0.03,67.95,28.21
2022-12-29,26,0.1,69.09,27.03
2022-12-30,26.61,0.05,65.28,27.31
2022-12-31,26.86,0.57,63.57,27.78
2023-01-01,26.49,0.6,67.05,27.93
2023-01-02,27.07,0.14,64.11,28.19
2023-01-03,27.34,0.06,66.59,28.87
2023-01-04,26.71,0.05,72.23,28.78
2023-01-05,26.73,0.17,74.27,25.38
2023-01-06,26.82,0.26,73.68,26.32
2023-01-07,26.95,0.25,71.35,24.82
2023-01-08,26.6,0.16,71.9,27.21
2023-01-09,26.63,0.38,73.15,27.82
2023-01-10,26.59,0.52,74.82,16.76
2023-01-11,26.63,0.85,73.61,23.32
2023-01-12,26.64,0.17,68.33,27.62
2023-01-13,26.62,0.25,70.19,23.21
2023-01-14,26.65,0.07,70.54,25
2023-01-15,26.67,0.63,73.95,26.52
2023-01-16,26.66,0.78,73.54,28.23
2023-01-17,26.58,0.95,73.22,27.55
2023-01-18,26.72,9.63,81.54,16.16
2023-01-19,26.77,17.73,84.28,15.63
2023-01-20,26.66,15.33,79.89,11.63
2023-01-21,26.45,15.5,82.08,22.78
2023-01-22,26.28,7.35,79.81,21.98
2023-01-23,25.54,3.3,82.9,12.69
2023-01-24,25.22,4.5,83.88,11.89
2023-01-25,25.18,33.63,87.45,6.89
2023-01-26,26.2,41.75,85.63,6.05
2023-01-27,26.22,14.5,87.85,10.39
2023-01-28,26.56,6.98,84.65,23.29
2023-01-29,26.99,4.28,83.73,24.76
2023-01-30,27.51,1.7,80.53,24.52
2023-01-31,27.05,0.14,75.55,24.12
2023-02-01,26.5,1.01,82.75,28
2023-02-02,27.09,0.47,80.22,27.81
2023-02-03,26.98,0.68,79.41,22.82
2023-02-04,26.63,0.27,80.03,24.38
2023-02-05,26.78,0.7,78.66,24.53
2023-02-06,27.02,0.8,77.88,23.84
2023-02-07,26.82,0.46,77.99,25.8
2023-02-08,26.6,0.57,78.37,26.65
2023-02-09,26.81,0.71,75.99,25.93
2023-02-10,26.89,0.43,74.97,27.31
2023-02-11,26.88,0.15,73.47,27.56
2023-02-12,26.41,0.03,72.15,29.41
2023-02-13,26.42,9.58,77.04,25.75
2023-02-14,26.82,1.17,78.04,23.53
2023-02-15,26.22,0.11,73.89,28.4
2023-02-16,26.14,0.08,70.34,27.11
2023-02-17,26.41,0.32,73.69,24.79
2023-02-18,26.61,1.13,76.26,26.29
2023-02-19,27.23,1.12,78.43,24.65
2023-02-20,27.27,2.45,83.98,8.86
2023-02-21,27.19,3.32,83.64,21.58
2023-02-22,27.37,0.41,72.34,28.05
2023-02-23,27.02,0.5,75.83,25.22
2023-02-24,26.67,1.49,77.84,25.74
2023-02-25,26.85,0.85,76.83,25.1
2023-02-26,27.04,0.06,74.47,26.43
2023-02-27,27.11,0.06,72.7,26.6
2023-02-28,26.69,0.05,75.11,24.98
2023-03-01,27.04,0.07,71.62,25.77
2023-03-02,27.24,0.26,67.69,26.23
2023-03-03,27.87,1.85,71.6,24.84
2023-03-04,27.18,15.05,78.4,20.77
2023-03-05,26.25,19.15,83.55,13.53
2023-03-06,26.66,11.65,82.38,17
2023-03-07,27,3.31,80.26,23.73
2023-03-08,27.09,6.92,83.32,21.9
2023-03-09,27,6.53,83.81,17.93
2023-03-10,27.22,9.4,82.26,13.16
2023-03-11,27.27,2.52,78.99,23.57
2023-03-12,26.69,0.26,75.05,23.66
2023-03-13,26.51,0.5,75.14,23.07
2023-03-14,26.27,1.03,73.44,24.37
2023-03-15,26.3,3.11,75.72,22.86
2023-03-16,26.33,3.31,78.59,23.77
2023-03-17,27,10.25,79.36,16.99
2023-03-18,27.23,23.77,84.69,14.45
2023-03-19,27.01,10.12,80.94,22.46
2023-03-20,26.89,6.62,80.38,22.6
2023-03-21,26.79,0.89,79.31,20.91
2023-03-22,26.77,0.17,79.12,24
2023-03-23,27.15,0.41,81.15,22.97
2023-03-24,26.83,0.43,78.63,22.45
2023-03-25,26.76,0.15,76.82,19.9
2023-03-26,26.61,1.88,79.65,21.65
2023-03-27,26.59,1.09,78.81,23.04
2023-03-28,27.19,0.03,67.72,23.56
2023-03-29,26.55,0.44,76.85,23.34
2023-03-30,27.43,2.21,81.37,20.05
2023-03-31,27.39,0.85,80.55,21.69
2023-04-01,26.65,0.51,80.59,22.47
2023-04-02,26.48,1.27,78.83,21.57
2023-04-03,26.67,2.81,80.01,19.01
2023-04-04,26.67,0.32,77.37,20.01
2023-04-05,26.91,0.31,75.23,21.22
2023-04-06,26.57,0.96,77.94,20.58
2023-04-07,27.04,0.78,76.79,20.8
2023-04-08,26.91,1.3,77.24,19.09
2023-04-09,26.6,3.07,79.46,12.76
2023-04-10,26.3,13.13,82.72,13.27
2023-04-11,26.2,8.48,84.89,13.76
2023-04-12,26.89,5.79,82.11,13.81
2023-04-13,26.79,2.98,78.51,20.18
2023-04-14,27.18,1.66,75.22,19.4
2023-04-15,26.36,5.1,83.61,18.75
2023-04-16,26.72,8.91,78.76,18.43
2023-04-17,26.68,3.86,79.7,13.42
2023-04-18,26.27,2.35,82.98,17.1
2023-04-19,26.66,1.22,76.99,18.01
2023-04-20,26.65,3.46,78.28,19.11
2023-04-21,26.53,0.72,77.79,18.39
2023-04-22,26.77,1.02,76.94,18.54
2023-04-23,26.87,0.5,77.16,18.21
2023-04-24,26.84,1.63,80.86,15.04
2023-04-25,26.88,3.33,80.01,13.43
2023-04-26,26.54,3.93,80.13,14.27
2023-04-27,25.74,3.56,80.07,17.13
2023-04-28,25.77,1.99,79.94,18.46
2023-04-29,25.56,0.31,79.61,19.36
2023-04-30,26.03,0.47,74.99,19.83
2023-05-01,26.5,0.61,71.98,18.34
2023-05-02,26.36,1.59,74.77,15.51
2023-05-03,26.36,2.98,78.15,16.8
2023-05-04,26.17,1.27,79.79,15.65
2023-05-05,25.89,0.53,79.03,16.99
2023-05-06,25.73,0.55,79.52,14.86
2023-05-07,25.92,2.61,80,14.73
2023-05-08,26.52,0.97,73.07,17.36
2023-05-09,26.09,0.61,74.64,17.82
2023-05-10,25.98,0.54,76.04,17.18
2023-05-11,25.97,1.2,76.11,14.66
2023-05-12,25.7,0.53,75.29,18.28
2023-05-13,26.08,5.39,78.82,16
2023-05-14,26,0.41,75.08,14.88
2023-05-15,25.84,0.13,75.19,17.19
2023-05-16,25.65,0.11,78.77,17.33
2023-05-17,26.19,0.1,75.93,17.28
2023-05-18,26.29,0.09,73.43,17.49
2023-05-19,26.22,0.7,75.55,16.23
2023-05-20,25.89,1.22,75.32,16.55
2023-05-21,25.82,1.12,73.62,17.23
2023-05-22,25.84,2.94,73.24,16.78
2023-05-23,25.51,2,75.44,16.58
2023-05-24,25.58,1.92,68.1,12.23
2023-05-25,24.82,8.78,79.02,9.17
2023-05-26,24.41,22.02,84.44,2.77
2023-05-27,24.21,75.7,85.91,12.18
2023-05-28,24.98,1.38,79.77,12.93
2023-05-29,25.01,0.2,76,16.22
2023-05-30,24.24,0.3,75.41,16.44
2023-05-31,24.43,0.06,70.54,17.02
2023-06-01,23.79,0.14,75.98,14.67
2023-06-02,24.06,0.08,72.58,15.73
2023-06-03,24.68,0.03,69.34,14.48
2023-06-04,24.78,0.52,76.55,15.89
2023-06-05,25.21,2.47,82.81,11.33
2023-06-06,25.1,0.5,73.98,16.39
2023-06-07,24.72,0.42,74.27,12.85
2023-06-08,24.3,0.29,77.01,16.04
2023-06-09,24.66,1.27,78.09,13.97
2023-06-10,24.3,0.62,77.8,15.27
2023-06-11,24.56,0.29,77.16,14.31
2023-06-12,24.84,2.14,78.71,14.44
2023-06-13,24.65,1.4,79.19,14.57
2023-06-14,24.8,4.63,80.7,11.4
2023-06-15,25.06,1.14,78.64,13.8
2023-06-16,24.8,0.16,72.76,15.97
2023-06-17,24.49,0.26,76.45,16.01
2023-06-18,23.31,1.02,76.66,15.51
2023-06-19,22.7,0.72,72.1,8.9
2023-06-20,23.61,0.89,70.77,14.79
2023-06-21,23.92,0.42,68.95,15.46
2023-06-22,24.2,0.04,65.63,14.89
2023-06-23,23.67,0.01,59.48,16.72
2023-06-24,22.45,2.24,68.5,11.16
2023-06-25,22.16,10.07,76.79,10.51
2023-06-26,22.27,0.03,66.04,14.78
2023-06-27,22.87,0.02,62.26,16.21
2023-06-28,23.15,0.44,73.26,15.36
2023-06-29,22.02,0.2,70.77,14.5
2023-06-30,21.76,0.04,66.54,14.73
2023-07-01,22.75,0.05,63.28,15.92
2023-07-02,22.4,0,72.59,16.02
2023-07-03,22.39,0.18,78.83,14.91
2023-07-04,22.67,0.5,73.57,15.56
2023-07-05,23.47,0.22,70.87,14.64
2023-07-06,23.74,0.18,73.68,15.86
2023-07-07,23.16,0.03,76.48,15.39
2023-07-08,23,0.35,75.75,15.73
2023-07-09,23.85,0.17,70.59,15.01
2023-07-10,23.92,0.25,71.24,13.69
2023-07-11,24.15,0.01,62.57,17.1
2023-07-12,23.81,0.01,66.25,14.37
2023-07-13,22.9,0.01,74.66,16.63
2023-07-14,22.89,1.66,81.1,14.91
2023-07-15,23.46,1.89,80.13,10.68
2023-07-16,23.53,1.2,81.06,14.83
2023-07-17,23.42,1.52,76.13,9.98
2023-07-18,23.54,0.08,70.67,16.85
2023-07-19,23.55,1.46,80.73,12.24
2023-07-20,23.85,0.29,77.9,11.97
2023-07-21,23.42,0.03,71.38,14.59
2023-07-22,22.98,0.2,75.6,16.18
2023-07-23,23.17,2.48,78.97,9.68
2023-07-24,23.4,1.07,80.3,14.7
2023-07-25,23.43,0.5,77.45,15.69
2023-07-26,24.02,0.55,69.77,15.85
2023-07-27,22.94,0.39,74.76,16.85
2023-07-28,22.53,0.09,75.79,17.26
2023-07-29,22.76,1.34,79.58,15.89
2023-07-30,22.9,0.52,75.35,16.87
2023-07-31,23.2,1.19,76.99,13.89
2023-08-01,23.71,1.49,75.21,16.5
2023-08-02,23.47,2.74,79.42,12.64
2023-08-03,23.24,0.76,78.1,16
2023-08-04,23.04,5.14,78.92,15.06
2023-08-05,23.1,2.51,75.08,13.86
2023-08-06,22.83,0.79,72.88,11.53
2023-08-07,23.01,0.11,66.85,18.77
2023-08-08,22.99,0.06,70.6,16.5
2023-08-09,23.26,0.33,69.88,18.69
2023-08-10,23.4,0.27,70.31,18.29
2023-08-11,23.66,0.87,75.58,14.98
2023-08-12,23.69,5.99,81.09,13.58
2023-08-13,23.66,3.62,79.58,15.35
2023-08-14,23.58,2.05,77.88,14.63
2023-08-15,23.78,0.4,73.58,19.26
2023-08-16,23.98,0.36,70.22,19.56
2023-08-17,23.3,0.19,76.09,19.62
2023-08-18,23.46,0.13,75.43,19.87
2023-08-19,23.19,0.07,74.31,20.09
2023-08-20,23.37,0.11,72.42,19.77
2023-08-21,23.41,0.08,74.3,20.41
2023-08-22,23.08,0.19,80.97,17.6
2023-08-23,23.64,2.58,78.27,13.54
2023-08-24,23.33,0.07,66.38,20.24
2023-08-25,23.52,0.26,72.19,20.07
2023-08-26,23.66,0.25,72.49,18.23
2023-08-27,24.25,0.69,73.99,17.61
2023-08-28,23.68,1.18,73.93,20.22
2023-08-29,23.53,0.09,75.32,21.12
2023-08-30,22.49,0.81,79.88,14.58
2023-08-31,22.58,0.1,71.43,20.81
2023-09-01,23.28,0.2,74.33,21.16
2023-09-02,24.05,0.21,74.84,18.98
2023-09-03,24.08,0.06,69.5,22.03
2023-09-04,23.49,0.55,74.1,17.62
2023-09-05,23.28,0.09,71.92,21.28
2023-09-06,23.59,0.08,69.64,19.99
2023-09-07,23.95,0.06,65.45,21.57
2023-09-08,23.82,0.02,65.63,22.52
2023-09-09,23.32,0.28,73.32,21.65
2023-09-10,23.56,0.12,72.96,21.96
2023-09-11,23.6,0.15,72.75,22.03
2023-09-12,24.09,0.33,74.3,15.97
2023-09-13,24,0.1,71.52,19.54
2023-09-14,23.45,0.05,72.8,19.29
2023-09-15,23.41,0.05,71.88,24.03
2023-09-16,23.63,0.1,74.08,23.48
2023-09-17,23.82,0.08,73.16,19.9
2023-09-18,24.03,0.1,74.6,19.17
2023-09-19,23.99,0.07,74.84,23.17
2023-09-20,24.2,0.16,74.92,22.71
2023-09-21,24.18,0.85,76.8,16.61
2023-09-22,24.01,0.1,74.75,22.49
2023-09-23,23.67,0.08,74.12,22.67
2023-09-24,23.63,0.16,69.98,21.4
2023-09-25,23.51,0.12,70.08,20.71
2023-09-26,23.45,0.12,71.11,24.51
2023-09-27,23.87,0.09,72.79,24.59
2023-09-28,23.42,0.55,75.42,18.97
2023-09-29,23.77,0.34,73.99,24
2023-09-30,24.08,0.39,72.6,23.49
2023-10-01,24.35,0.78,74.7,22.84
2023-10-02,24.71,0.37,72.23,24.32
2023-10-03,24.84,0.17,70.38,24.28
2023-10-04,23.51,0.53,78.54,19.49
2023-10-05,23.18,0.73,76.75,25.88
2023-10-06,23.36,0.2,71.21,19.87
2023-10-07,23.76,0.18,69.8,21.26
2023-10-08,24.29,0.28,72.15,23.98
2023-10-09,24.51,0.13,73.08,25.5
2023-10-10,24.7,0.05,68.02,25.06
2023-10-11,25.01,0.04,66.64,24.55
2023-10-12,24.58,0.24,72.3,24.42
2023-10-13,24.25,0.06,74.11,21.67
2023-10-14,23.92,0,68.25,23.52
2023-10-15,24.27,0,67.35,23.95
2023-10-16,24.87,0,71.57,24.7
2023-10-17,25.43,0.01,74.39,22.69
2023-10-18,25.97,0.14,78.93,19.91
2023-10-19,25.88,0.27,77.84,19.47
2023-10-20,26.12,0.02,72.48,25.45
2023-10-21,25.9,0.13,73.19,24.73
2023-10-22,25.46,0.88,75.35,25.19
2023-10-23,26.15,0.42,71.9,25.06
2023-10-24,26.17,0.26,74.19,24.97
2023-10-25,26.35,0.08,73.26,23.96
2023-10-26,26.28,0.08,74.87,23.51
2023-10-27,26.56,0.35,72.02,21.21
2023-10-28,26.11,1.2,71.18,20.18
2023-10-29,26,0.14,72.19,25.29
2023-10-30,25.88,0.13,73.82,27.64
2023-10-31,26.44,0.39,72.87,27.26
2023-11-01,26.41,0.81,75.68,21.77
2023-11-02,26.42,1.23,75.63,25.63
2023-11-03,26.47,0.71,70.15,25.17
2023-11-04,25.98,1.61,69.29,15.98
2023-11-05,25.76,4.2,69.08,18.73
2023-11-06,25.12,4.8,76.83,17.39
2023-11-07,25.28,6.63,78.94,18.92
2023-11-08,25.57,6.13,78.56,16.48
2023-11-09,25.87,3,75.95,26.82
2023-11-10,26.44,1.68,73.68,27.31
2023-11-11,26.2,3.32,75.09,12.89
2023-11-12,25.12,0.79,74.64,28.06
2023-11-13,25.57,0.65,64.59,28.51
2023-11-14,26.33,4.79,72.49,17.54
2023-11-15,26.3,13.02,79.97,15.62
2023-11-16,26.02,12.19,83.15,13.66
2023-11-17,26.01,8.67,79.91,22.04
2023-11-18,25,1.12,77.34,27.68
2023-11-19,25.54,0.66,69.74,27.8
2023-11-20,26.66,1.89,76.86,25.4
2023-11-21,26.83,0.68,76.77,26.94
2023-11-22,26.44,1.2,77.46,23.72
2023-11-23,26.5,2.17,74.94,23.24
2023-11-24,26.06,0.72,68.26,25.89
2023-11-25,26.09,0.11,65.98,28.32
2023-11-26,26.4,0.56,67.02,27
2023-11-27,26.14,0.38,72.24,28.81
2023-11-28,26.19,0.76,73.37,24.53
2023-11-29,26.61,0.36,72.15,24.94
2023-11-30,26.84,0.02,68.89,29.61
2023-12-01,27.18,0.15,66.57,26.09
2023-12-02,25.71,13.11,77.97,8.06
2023-12-03,25.52,5.61,79.53,17.38
2023-12-04,25.71,0.86,76.17,25.35
2023-12-05,26.09,0.37,74.33,25.37
2023-12-06,26.93,2.61,75.45,23.61
2023-12-07,26.89,12.58,81.21,22.89
2023-12-08,27.5,0.69,73.85,24.03
2023-12-09,27.46,4.28,76.49,24.35
2023-12-10,26.83,5.55,79.51,19.82
2023-12-11,26.63,0.97,76.38,27.49
2023-12-12,26.74,0.91,77,26.8
2023-12-13,27.34,0.54,74.26,27.26
2023-12-14,27.65,0.32,72.33,27.49
2023-12-15,27.32,0.35,75.59,28.56
2023-12-16,26.8,0.11,75.11,29.46
2023-12-17,27.55,1.01,75.01,26.11
2023-12-18,27.67,5.57,78.42,20.16
2023-12-19,27.31,11.14,82.73,11.16
2023-12-20,27.42,6.04,81.36,26.76
2023-12-21,27.67,5.98,80.61,24.99
2023-12-22,27.64,11.52,80.58,25.25
2023-12-23,27.6,0.26,70.45,26.38
2023-12-24,27.95,0.2,71.11,26.67
2023-12-25,27.69,0.97,66.37,21.72
2023-12-26,26.84,0.56,72.45,26.78
2023-12-27,26.85,0.07,64.72,27.12
2023-12-28,27.07,0.56,67.25,29
2023-12-29,27.56,1.01,72.91,25.91
2023-12-30,27.39,0.74,75.97,20.04
2023-12-31,27.75,0.98,76.05,18.82
2024-01-01,27.88,1.65,77,18.99
2024-01-02,27.84,8.67,82.09,9.77
2024-01-03,28.27,22.26,85.78,22.35
2024-01-04,28.61,3.53,86.26,26.57
2024-01-05,28.46,2.46,84.71,24.81
2024-01-06,27.6,2.65,82.66,22.12
2024-01-07,27.79,0.5,77.24,26.65
2024-01-08,27.77,0.79,75.2,28.29
2024-01-09,27.79,1.51,76.38,27.79
2024-01-10,27.47,1.56,75,22.98
2024-01-11,27.42,6.05,76.37,27.85
2024-01-12,28.34,10.69,81.75,21.85
2024-01-13,28.24,15.79,85.94,12.06
2024-01-14,27.9,14.35,88.68,11.62
2024-01-15,27.27,58.94,88.6,2.34
2024-01-16,27.73,7.26,85.75,22.03
2024-01-17,27.02,0.63,81.46,28.64
2024-01-18,26.53,0.65,80.01,27.24
2024-01-19,27.08,0.85,79.91,27.52
2024-01-20,27.6,0.55,75.4,27.75
2024-01-21,28.61,0.31,76.48,27.45
2024-01-22,28.07,1.09,85.4,24.98
